Order ID,Customer,Region,Channel,Amount,Activity,Timestamp,Order Status,Resource
SO-2026-0153,Acme Retail,Americas,Partner,6641.53,Approve Order,2026-02-23T17:14:34Z,Approved,Order Desk
SO-2026-0157,Vandelay Co,APAC,Partner,44148.47,Run Credit Check,2026-02-23T17:18:54Z,Credit Check,Credit Desk
SO-2026-0159,Vandelay Co,EMEA,Direct,11279.60,Run Credit Check,2026-02-23T18:02:55Z,Credit Check,Credit Desk
SO-2026-0162,Soylent Foods,APAC,Web,19836.82,Run Credit Check,2026-02-23T18:14:57Z,Credit Check,Credit Desk
SO-2026-0164,Wayne Enterprises,EMEA,Web,3037.88,Run Credit Check,2026-02-23T18:15:58Z,Credit Check,Credit Desk
SO-2026-0161,Umbrella Group,EMEA,Web,12797.48,Run Credit Check,2026-02-23T18:37:00Z,Credit Check,Credit Desk
SO-2026-0163,Umbrella Group,EMEA,Direct,23204.39,Run Credit Check,2026-02-23T19:36:26Z,Credit Check,Credit Desk
SO-2026-0155,Wayne Enterprises,EMEA,Partner,2116.38,Approve Order,2026-02-23T22:08:17Z,Approved,Order Desk
SO-2026-0164,Wayne Enterprises,EMEA,Web,42134.72,Approve Order,2026-02-23T23:03:58Z,Approved,Order Desk
SO-2026-0156,Hooli Inc,EMEA,Direct,47861.52,Approve Order,2026-02-23T23:23:38Z,Approved,Order Desk
SO-2026-0161,Umbrella Group,EMEA,Web,37512.86,Place On Credit Hold,2026-02-24T00:06:00Z,On Credit Hold,Credit Desk
SO-2026-0154,Initech Ltd,EMEA,Web,6988.29,Approve Order,2026-02-24T00:44:57Z,Approved,Order Desk
SO-2026-0107,Wayne Enterprises,EMEA,Web,18605.71,Receive Payment,2026-02-24T01:40:55Z,Paid,Billing System
SO-2026-0160,Acme Retail,APAC,Partner,32382.67,Approve Order,2026-02-24T02:09:41Z,Approved,Order Desk
SO-2026-0157,Vandelay Co,APAC,Partner,2436.85,Approve Order,2026-02-24T02:21:54Z,Approved,Order Desk
SO-2026-0151,Wonka Brands,EMEA,Partner,31324.31,Invoice Customer,2026-02-24T02:35:49Z,Invoiced,Billing System
SO-2026-0125,Globex Stores,APAC,Direct,13034.33,Receive Payment,2026-02-24T02:49:36Z,Paid,Billing System
SO-2026-0159,Vandelay Co,EMEA,Direct,4341.46,Place On Credit Hold,2026-02-24T03:47:55Z,On Credit Hold,Credit Desk
SO-2026-0158,Hooli Inc,EMEA,Partner,20622.42,Approve Order,2026-02-24T03:54:47Z,Approved,Order Desk
SO-2026-0159,Vandelay Co,EMEA,Direct,31099.24,Cancel Order,2026-02-24T04:49:55Z,Cancelled,Tom Becker
SO-2026-0163,Umbrella Group,EMEA,Direct,990.78,Approve Order,2026-02-24T04:51:26Z,Approved,Order Desk
SO-2026-0144,Initech Ltd,EMEA,Partner,11193.23,Fulfil Order,2026-02-24T06:48:19Z,Fulfilled,Fulfilment Centre
SO-2026-0162,Soylent Foods,APAC,Web,5124.50,Cancel Order,2026-02-24T07:44:57Z,Cancelled,Nadia Rahman
SO-2026-0124,Globex Stores,APAC,Partner,18579.39,Receive Payment,2026-02-24T08:15:52Z,Paid,Billing System
SO-2026-0165,Hooli Inc,APAC,Direct,16755.16,Receive Order,2026-02-24T10:22:05Z,Received,Nadia Rahman
SO-2026-0166,Globex Stores,APAC,Web,9212.73,Receive Order,2026-02-24T11:20:29Z,Received,Nadia Rahman
SO-2026-0167,Stark Traders,Americas,Partner,24302.13,Receive Order,2026-02-24T11:33:22Z,Received,Nadia Rahman
SO-2026-0168,Wayne Enterprises,Americas,Web,23477.53,Receive Order,2026-02-24T11:35:42Z,Received,Tom Becker
SO-2026-0169,Acme Retail,Americas,Partner,30590.18,Receive Order,2026-02-24T12:09:04Z,Received,Priya Nair
SO-2026-0144,Initech Ltd,EMEA,Partner,29533.93,Invoice Customer,2026-02-24T12:13:19Z,Invoiced,Billing System
SO-2026-0170,Wayne Enterprises,APAC,Web,3937.57,Receive Order,2026-02-24T12:21:28Z,Received,Nadia Rahman
SO-2026-0135,Umbrella Group,Americas,Direct,29779.88,Receive Payment,2026-02-24T13:46:09Z,Paid,Billing System
SO-2026-0165,Hooli Inc,APAC,Direct,3171.44,Run Credit Check,2026-02-24T14:19:05Z,Credit Check,Credit Desk
SO-2026-0166,Globex Stores,APAC,Web,19845.38,Run Credit Check,2026-02-24T14:48:29Z,Credit Check,Credit Desk
SO-2026-0171,Wonka Brands,APAC,Direct,38770.72,Receive Order,2026-02-24T14:58:24Z,Received,Tom Becker
SO-2026-0172,Wayne Enterprises,APAC,Web,46182.72,Receive Order,2026-02-24T15:05:03Z,Received,Priya Nair
SO-2026-0173,Stark Traders,APAC,Partner,42658.90,Receive Order,2026-02-24T15:44:39Z,Received,Tom Becker
SO-2026-0169,Acme Retail,Americas,Partner,29261.14,Approve Order,2026-02-24T15:59:04Z,Approved,Order Desk
SO-2026-0171,Wonka Brands,APAC,Direct,5654.44,Run Credit Check,2026-02-24T16:12:24Z,Credit Check,Credit Desk
SO-2026-0174,Initech Ltd,APAC,Direct,3612.65,Receive Order,2026-02-24T16:16:37Z,Received,Luis Ortega
SO-2026-0121,Acme Retail,APAC,Partner,18006.93,Receive Payment,2026-02-24T16:55:35Z,Paid,Billing System
SO-2026-0166,Globex Stores,APAC,Web,29367.73,Approve Order,2026-02-24T17:07:29Z,Approved,Order Desk
SO-2026-0153,Acme Retail,Americas,Partner,1158.86,Fulfil Order,2026-02-24T17:08:34Z,Fulfilled,Fulfilment Centre
SO-2026-0168,Wayne Enterprises,Americas,Web,7056.15,Run Credit Check,2026-02-24T18:25:42Z,Credit Check,Credit Desk
SO-2026-0143,Acme Retail,Americas,Partner,2524.82,Receive Payment,2026-02-24T19:29:50Z,Paid,Billing System
SO-2026-0170,Wayne Enterprises,APAC,Web,39103.18,Run Credit Check,2026-02-24T19:37:28Z,Credit Check,Credit Desk
SO-2026-0085,Soylent Foods,Americas,Partner,35202.21,Receive Payment,2026-02-24T19:39:16Z,Paid,Billing System
SO-2026-0083,Hooli Inc,EMEA,Partner,32335.71,Receive Payment,2026-02-24T21:33:25Z,Paid,Billing System
SO-2026-0173,Stark Traders,APAC,Partner,974.27,Run Credit Check,2026-02-24T23:17:39Z,Credit Check,Credit Desk
SO-2026-0172,Wayne Enterprises,APAC,Web,3299.34,Run Credit Check,2026-02-24T23:35:03Z,Credit Check,Credit Desk
SO-2026-0170,Wayne Enterprises,APAC,Web,18849.81,Approve Order,2026-02-25T00:22:28Z,Approved,Order Desk
SO-2026-0153,Acme Retail,Americas,Partner,37775.11,Invoice Customer,2026-02-25T00:28:34Z,Invoiced,Billing System
SO-2026-0108,Initech Ltd,Americas,Direct,40017.84,Receive Payment,2026-02-25T00:46:55Z,Paid,Billing System
SO-2026-0174,Initech Ltd,APAC,Direct,12118.46,Run Credit Check,2026-02-25T00:48:37Z,Credit Check,Credit Desk
SO-2026-0149,Wayne Enterprises,APAC,Partner,20987.66,Receive Payment,2026-02-25T02:28:47Z,Paid,Billing System
SO-2026-0168,Wayne Enterprises,Americas,Web,33935.37,Approve Order,2026-02-25T03:00:42Z,Approved,Order Desk
SO-2026-0174,Initech Ltd,APAC,Direct,13222.61,Approve Order,2026-02-25T03:04:37Z,Approved,Order Desk
SO-2026-0166,Globex Stores,APAC,Web,23951.59,Fulfil Order,2026-02-25T03:17:29Z,Fulfilled,Fulfilment Centre
SO-2026-0165,Hooli Inc,APAC,Direct,21201.65,Cancel Order,2026-02-25T07:08:05Z,Cancelled,Nadia Rahman
SO-2026-0173,Stark Traders,APAC,Partner,40924.20,Approve Order,2026-02-25T08:09:39Z,Approved,Order Desk
SO-2026-0154,Initech Ltd,EMEA,Web,5599.30,Fulfil Order,2026-02-25T10:13:57Z,Fulfilled,Fulfilment Centre
SO-2026-0157,Vandelay Co,APAC,Partner,40877.33,Fulfil Order,2026-02-25T11:01:54Z,Fulfilled,Fulfilment Centre
SO-2026-0089,Wayne Enterprises,Americas,Partner,1530.59,Receive Payment,2026-02-25T11:19:41Z,Paid,Billing System
SO-2026-0175,Soylent Foods,Americas,Direct,37714.05,Receive Order,2026-02-25T11:54:05Z,Received,Tom Becker
SO-2026-0172,Wayne Enterprises,APAC,Web,16834.99,Approve Order,2026-02-25T12:03:03Z,Approved,Order Desk
SO-2026-0176,Globex Stores,EMEA,Partner,21630.91,Receive Order,2026-02-25T12:45:29Z,Received,Priya Nair
SO-2026-0177,Stark Traders,EMEA,Web,2680.61,Receive Order,2026-02-25T13:28:05Z,Received,Priya Nair
SO-2026-0178,Acme Retail,EMEA,Partner,20276.52,Receive Order,2026-02-25T14:09:05Z,Received,Tom Becker
SO-2026-0171,Wonka Brands,APAC,Direct,30852.25,Cancel Order,2026-02-25T14:14:24Z,Cancelled,Tom Becker
SO-2026-0177,Stark Traders,EMEA,Web,5001.43,Run Credit Check,2026-02-25T14:28:05Z,Credit Check,Credit Desk
SO-2026-0160,Acme Retail,APAC,Partner,47537.12,Fulfil Order,2026-02-25T15:35:41Z,Fulfilled,Fulfilment Centre
SO-2026-0179,Hooli Inc,EMEA,Direct,15228.52,Receive Order,2026-02-25T16:03:52Z,Received,Luis Ortega
SO-2026-0166,Globex Stores,APAC,Web,34614.40,Invoice Customer,2026-02-25T16:28:29Z,Invoiced,Billing System
SO-2026-0160,Acme Retail,APAC,Partner,19645.17,Invoice Customer,2026-02-25T18:20:41Z,Invoiced,Billing System
SO-2026-0168,Wayne Enterprises,Americas,Web,8609.14,Fulfil Order,2026-02-25T18:21:42Z,Fulfilled,Fulfilment Centre
SO-2026-0176,Globex Stores,EMEA,Partner,38128.24,Run Credit Check,2026-02-25T19:37:29Z,Credit Check,Credit Desk
SO-2026-0175,Soylent Foods,Americas,Direct,2488.39,Run Credit Check,2026-02-25T20:30:05Z,Credit Check,Credit Desk
SO-2026-0177,Stark Traders,EMEA,Web,32802.87,Place On Credit Hold,2026-02-25T21:09:05Z,On Credit Hold,Credit Desk
SO-2026-0176,Globex Stores,EMEA,Partner,3954.29,Place On Credit Hold,2026-02-25T21:52:29Z,On Credit Hold,Credit Desk
SO-2026-0178,Acme Retail,EMEA,Partner,33542.35,Run Credit Check,2026-02-25T22:23:05Z,Credit Check,Credit Desk
SO-2026-0145,Stark Traders,Americas,Partner,45428.34,Receive Payment,2026-02-25T23:47:43Z,Paid,Billing System
SO-2026-0179,Hooli Inc,EMEA,Direct,28502.84,Approve Order,2026-02-26T00:17:52Z,Approved,Order Desk
SO-2026-0157,Vandelay Co,APAC,Partner,4193.97,Invoice Customer,2026-02-26T00:19:54Z,Invoiced,Billing System
SO-2026-0155,Wayne Enterprises,EMEA,Partner,17955.08,Fulfil Order,2026-02-26T00:57:17Z,Fulfilled,Fulfilment Centre
SO-2026-0144,Initech Ltd,EMEA,Partner,25679.36,Receive Payment,2026-02-26T01:59:19Z,Paid,Billing System
SO-2026-0176,Globex Stores,EMEA,Partner,36245.56,Release Credit Hold,2026-02-26T02:19:29Z,Approved,Credit Desk
SO-2026-0155,Wayne Enterprises,EMEA,Partner,8284.53,Invoice Customer,2026-02-26T03:28:17Z,Invoiced,Billing System
SO-2026-0151,Wonka Brands,EMEA,Partner,27693.21,Receive Payment,2026-02-26T04:07:49Z,Paid,Billing System
SO-2026-0154,Initech Ltd,EMEA,Web,10677.41,Invoice Customer,2026-02-26T04:15:57Z,Invoiced,Billing System
SO-2026-0167,Stark Traders,Americas,Partner,21443.92,Ship Goods,2026-02-26T07:06:22Z,Fulfilled,Fulfilment Centre
SO-2026-0175,Soylent Foods,Americas,Direct,36017.80,Approve Order,2026-02-26T08:35:05Z,Approved,Order Desk
SO-2026-0180,Soylent Foods,EMEA,Partner,36004.24,Receive Order,2026-02-26T09:29:10Z,Received,Nadia Rahman
SO-2026-0167,Stark Traders,Americas,Partner,23421.67,Invoice Customer,2026-02-26T10:04:22Z,Invoiced,Billing System
SO-2026-0168,Wayne Enterprises,Americas,Web,28777.87,Invoice Customer,2026-02-26T10:13:42Z,Invoiced,Billing System
SO-2026-0178,Acme Retail,EMEA,Partner,3190.10,Place On Credit Hold,2026-02-26T10:22:05Z,On Credit Hold,Credit Desk
SO-2026-0181,Vandelay Co,Americas,Partner,45981.15,Receive Order,2026-02-26T12:14:14Z,Received,Tom Becker
SO-2026-0170,Wayne Enterprises,APAC,Web,38119.36,Fulfil Order,2026-02-26T12:25:28Z,Fulfilled,Fulfilment Centre
SO-2026-0169,Acme Retail,Americas,Partner,20206.17,Fulfil Order,2026-02-26T12:54:04Z,Fulfilled,Fulfilment Centre
SO-2026-0180,Soylent Foods,EMEA,Partner,42460.31,Run Credit Check,2026-02-26T13:17:10Z,Credit Check,Credit Desk
SO-2026-0182,Hooli Inc,APAC,Partner,881.39,Receive Order,2026-02-26T13:24:55Z,Received,Tom Becker
SO-2026-0183,Soylent Foods,Americas,Web,26747.61,Receive Order,2026-02-26T13:29:47Z,Received,Luis Ortega
SO-2026-0184,Umbrella Group,Americas,Web,11555.66,Receive Order,2026-02-26T13:33:00Z,Received,Priya Nair
SO-2026-0174,Initech Ltd,APAC,Direct,30037.85,Fulfil Order,2026-02-26T13:37:37Z,Fulfilled,Fulfilment Centre
SO-2026-0185,Globex Stores,EMEA,Partner,42145.74,Receive Order,2026-02-26T14:28:57Z,Received,Nadia Rahman
SO-2026-0186,Vandelay Co,APAC,Partner,3111.54,Receive Order,2026-02-26T14:42:56Z,Received,Luis Ortega
SO-2026-0187,Umbrella Group,EMEA,Direct,46574.94,Receive Order,2026-02-26T14:52:01Z,Received,Tom Becker
SO-2026-0182,Hooli Inc,APAC,Partner,1743.70,Run Credit Check,2026-02-26T15:09:55Z,Credit Check,Credit Desk
SO-2026-0188,Hooli Inc,Americas,Partner,17402.20,Receive Order,2026-02-26T15:29:04Z,Received,Priya Nair
SO-2026-0183,Soylent Foods,Americas,Web,9380.34,Run Credit Check,2026-02-26T15:47:47Z,Credit Check,Credit Desk
SO-2026-0184,Umbrella Group,Americas,Web,38378.25,Run Credit Check,2026-02-26T16:13:00Z,Credit Check,Credit Desk
SO-2026-0177,Stark Traders,EMEA,Web,33957.81,Release Credit Hold,2026-02-26T16:43:05Z,Approved,Credit Desk
SO-2026-0189,Globex Stores,Americas,Partner,45497.58,Receive Order,2026-02-26T16:51:23Z,Received,Tom Becker
SO-2026-0184,Umbrella Group,Americas,Web,17503.24,Place On Credit Hold,2026-02-26T17:24:00Z,On Credit Hold,Credit Desk
SO-2026-0181,Vandelay Co,Americas,Partner,9879.04,Run Credit Check,2026-02-26T18:54:14Z,Credit Check,Credit Desk
SO-2026-0187,Umbrella Group,EMEA,Direct,8029.17,Run Credit Check,2026-02-26T19:47:01Z,Credit Check,Credit Desk
SO-2026-0181,Vandelay Co,Americas,Partner,14442.10,Approve Order,2026-02-26T20:36:14Z,Approved,Order Desk
SO-2026-0188,Hooli Inc,Americas,Partner,46073.90,Run Credit Check,2026-02-26T20:50:04Z,Credit Check,Credit Desk
SO-2026-0189,Globex Stores,Americas,Partner,4298.86,Run Credit Check,2026-02-26T21:21:23Z,Credit Check,Credit Desk
SO-2026-0180,Soylent Foods,EMEA,Partner,18455.93,Place On Credit Hold,2026-02-26T21:43:10Z,On Credit Hold,Credit Desk
SO-2026-0189,Globex Stores,Americas,Partner,38738.84,Approve Order,2026-02-26T22:39:23Z,Approved,Order Desk
SO-2026-0185,Globex Stores,EMEA,Partner,10831.67,Approve Order,2026-02-26T22:40:57Z,Approved,Order Desk
SO-2026-0173,Stark Traders,APAC,Partner,35376.64,Fulfil Order,2026-02-26T23:11:39Z,Fulfilled,Fulfilment Centre
SO-2026-0182,Hooli Inc,APAC,Partner,13589.02,Approve Order,2026-02-27T00:18:55Z,Approved,Order Desk
SO-2026-0183,Soylent Foods,Americas,Web,45507.77,Approve Order,2026-02-27T01:46:47Z,Approved,Order Desk
SO-2026-0169,Acme Retail,Americas,Partner,42260.48,Invoice Customer,2026-02-27T02:33:04Z,Invoiced,Billing System
SO-2026-0178,Acme Retail,EMEA,Partner,41355.39,Release Credit Hold,2026-02-27T02:47:05Z,Approved,Credit Desk
SO-2026-0189,Globex Stores,Americas,Partner,33880.71,Fulfil Order,2026-02-27T02:52:23Z,Fulfilled,Fulfilment Centre
SO-2026-0187,Umbrella Group,EMEA,Direct,22295.04,Approve Order,2026-02-27T03:15:01Z,Approved,Order Desk
SO-2026-0172,Wayne Enterprises,APAC,Web,39450.28,Fulfil Order,2026-02-27T03:16:03Z,Fulfilled,Fulfilment Centre
SO-2026-0184,Umbrella Group,Americas,Web,25614.70,Release Credit Hold,2026-02-27T05:48:00Z,Approved,Credit Desk
SO-2026-0190,Wayne Enterprises,APAC,Web,12129.04,Receive Order,2026-02-27T08:04:18Z,Received,Priya Nair
SO-2026-0188,Hooli Inc,Americas,Partner,46652.43,Cancel Order,2026-02-27T08:17:04Z,Cancelled,Priya Nair
SO-2026-0191,Initech Ltd,Americas,Direct,25022.68,Receive Order,2026-02-27T08:21:29Z,Received,Luis Ortega
SO-2026-0173,Stark Traders,APAC,Partner,29832.14,Invoice Customer,2026-02-27T08:25:39Z,Invoiced,Billing System
SO-2026-0192,Hooli Inc,EMEA,Web,28772.18,Receive Order,2026-02-27T09:18:47Z,Received,Nadia Rahman
SO-2026-0193,Umbrella Group,APAC,Direct,29416.49,Receive Order,2026-02-27T09:27:14Z,Received,Nadia Rahman
SO-2026-0194,Vandelay Co,EMEA,Direct,27595.05,Receive Order,2026-02-27T10:26:33Z,Received,Nadia Rahman
SO-2026-0156,Hooli Inc,EMEA,Direct,26948.57,Fulfil Order,2026-02-27T10:41:38Z,Fulfilled,Fulfilment Centre
SO-2026-0123,Hooli Inc,Americas,Web,21592.83,Receive Payment,2026-02-27T10:59:21Z,Paid,Billing System
SO-2026-0195,Globex Stores,Americas,Partner,16159.94,Receive Order,2026-02-27T11:07:35Z,Received,Tom Becker
SO-2026-0189,Globex Stores,Americas,Partner,37176.11,Invoice Customer,2026-02-27T11:31:23Z,Invoiced,Billing System
SO-2026-0174,Initech Ltd,APAC,Direct,19792.30,Invoice Customer,2026-02-27T11:47:37Z,Invoiced,Billing System
SO-2026-0196,Wonka Brands,APAC,Direct,46981.90,Receive Order,2026-02-27T11:51:52Z,Received,Priya Nair
SO-2026-0170,Wayne Enterprises,APAC,Web,4100.28,Invoice Customer,2026-02-27T12:09:28Z,Invoiced,Billing System
SO-2026-0197,Stark Traders,APAC,Web,20243.72,Receive Order,2026-02-27T12:09:30Z,Received,Tom Becker
SO-2026-0156,Hooli Inc,EMEA,Direct,14773.15,Invoice Customer,2026-02-27T12:10:38Z,Invoiced,Billing System
SO-2026-0193,Umbrella Group,APAC,Direct,19334.64,Run Credit Check,2026-02-27T12:18:14Z,Credit Check,Credit Desk
SO-2026-0118,Wonka Brands,Americas,Direct,43878.63,Receive Payment,2026-02-27T12:42:49Z,Paid,Billing System
SO-2026-0198,Soylent Foods,EMEA,Direct,14368.67,Receive Order,2026-02-27T13:08:19Z,Received,Nadia Rahman
SO-2026-0161,Umbrella Group,EMEA,Web,18704.77,Ship Goods,2026-02-27T13:42:00Z,Fulfilled,Fulfilment Centre
SO-2026-0192,Hooli Inc,EMEA,Web,36077.37,Run Credit Check,2026-02-27T14:28:47Z,Credit Check,Credit Desk
SO-2026-0198,Soylent Foods,EMEA,Direct,34567.12,Run Credit Check,2026-02-27T14:41:19Z,Credit Check,Credit Desk
SO-2026-0199,Soylent Foods,EMEA,Web,12213.67,Receive Order,2026-02-27T14:41:40Z,Received,Nadia Rahman
SO-2026-0172,Wayne Enterprises,APAC,Web,41284.61,Invoice Customer,2026-02-27T15:20:03Z,Invoiced,Billing System
SO-2026-0190,Wayne Enterprises,APAC,Web,46384.81,Run Credit Check,2026-02-27T15:41:18Z,Credit Check,Credit Desk
SO-2026-0191,Initech Ltd,Americas,Direct,28236.93,Run Credit Check,2026-02-27T16:03:29Z,Credit Check,Credit Desk
SO-2026-0200,Wonka Brands,EMEA,Web,14111.45,Receive Order,2026-02-27T16:13:35Z,Received,Tom Becker
SO-2026-0161,Umbrella Group,EMEA,Web,32783.66,Invoice Customer,2026-02-27T16:24:00Z,Invoiced,Billing System
SO-2026-0196,Wonka Brands,APAC,Direct,17885.83,Run Credit Check,2026-02-27T16:26:52Z,Credit Check,Credit Desk
SO-2026-0175,Soylent Foods,Americas,Direct,17564.55,Fulfil Order,2026-02-27T16:58:05Z,Fulfilled,Fulfilment Centre
SO-2026-0200,Wonka Brands,EMEA,Web,37688.05,Run Credit Check,2026-02-27T18:35:35Z,Credit Check,Credit Desk
SO-2026-0194,Vandelay Co,EMEA,Direct,38646.23,Run Credit Check,2026-02-27T18:37:33Z,Credit Check,Credit Desk
SO-2026-0191,Initech Ltd,Americas,Direct,31407.58,Approve Order,2026-02-27T20:14:29Z,Approved,Order Desk
SO-2026-0181,Vandelay Co,Americas,Partner,16602.93,Fulfil Order,2026-02-27T20:24:14Z,Fulfilled,Fulfilment Centre
SO-2026-0197,Stark Traders,APAC,Web,47357.21,Run Credit Check,2026-02-27T20:41:30Z,Credit Check,Credit Desk
SO-2026-0119,Globex Stores,EMEA,Direct,43002.71,Receive Payment,2026-02-27T21:37:09Z,Paid,Billing System
SO-2026-0199,Soylent Foods,EMEA,Web,14913.53,Run Credit Check,2026-02-27T21:38:40Z,Credit Check,Credit Desk
SO-2026-0116,Acme Retail,APAC,Direct,32004.84,Receive Payment,2026-02-27T21:48:18Z,Paid,Billing System
SO-2026-0198,Soylent Foods,EMEA,Direct,23228.47,Approve Order,2026-02-27T22:04:19Z,Approved,Order Desk
SO-2026-0114,Stark Traders,APAC,Web,9212.65,Receive Payment,2026-02-27T22:21:19Z,Paid,Billing System
SO-2026-0182,Hooli Inc,APAC,Partner,6165.03,Fulfil Order,2026-02-27T22:22:55Z,Fulfilled,Fulfilment Centre
SO-2026-0196,Wonka Brands,APAC,Direct,12132.63,Approve Order,2026-02-28T01:27:52Z,Approved,Order Desk
SO-2026-0190,Wayne Enterprises,APAC,Web,5369.19,Approve Order,2026-02-28T02:28:18Z,Approved,Order Desk
SO-2026-0158,Hooli Inc,EMEA,Partner,23628.81,Fulfil Order,2026-02-28T03:03:47Z,Fulfilled,Fulfilment Centre
SO-2026-0192,Hooli Inc,EMEA,Web,29696.51,Approve Order,2026-02-28T03:14:47Z,Approved,Order Desk
SO-2026-0164,Wayne Enterprises,EMEA,Web,21591.36,Fulfil Order,2026-02-28T03:17:58Z,Fulfilled,Fulfilment Centre
SO-2026-0181,Vandelay Co,Americas,Partner,45201.89,Invoice Customer,2026-02-28T03:26:14Z,Invoiced,Billing System
SO-2026-0178,Acme Retail,EMEA,Partner,25232.70,Fulfil Order,2026-02-28T03:57:05Z,Fulfilled,Fulfilment Centre
SO-2026-0126,Initech Ltd,EMEA,Partner,17322.22,Receive Payment,2026-02-28T04:22:46Z,Paid,Billing System
SO-2026-0193,Umbrella Group,APAC,Direct,29037.61,Cancel Order,2026-02-28T04:23:14Z,Cancelled,Nadia Rahman
SO-2026-0194,Vandelay Co,EMEA,Direct,2447.20,Approve Order,2026-02-28T04:53:33Z,Approved,Order Desk
SO-2026-0175,Soylent Foods,Americas,Direct,42334.49,Invoice Customer,2026-02-28T05:42:05Z,Invoiced,Billing System
SO-2026-0183,Soylent Foods,Americas,Web,39605.00,Fulfil Order,2026-02-28T06:20:47Z,Fulfilled,Fulfilment Centre
SO-2026-0164,Wayne Enterprises,EMEA,Web,3060.61,Invoice Customer,2026-02-28T06:36:58Z,Invoiced,Billing System
SO-2026-0186,Vandelay Co,APAC,Partner,17745.12,Ship Goods,2026-02-28T06:49:56Z,Fulfilled,Fulfilment Centre
SO-2026-0115,Initech Ltd,EMEA,Web,12312.25,Receive Payment,2026-02-28T07:39:17Z,Paid,Billing System
SO-2026-0197,Stark Traders,APAC,Web,9089.03,Approve Order,2026-02-28T08:12:30Z,Approved,Order Desk
SO-2026-0163,Umbrella Group,EMEA,Direct,8841.70,Fulfil Order,2026-02-28T09:34:26Z,Fulfilled,Fulfilment Centre
SO-2026-0199,Soylent Foods,EMEA,Web,6896.33,Approve Order,2026-02-28T10:03:40Z,Approved,Order Desk
SO-2026-0184,Umbrella Group,Americas,Web,2594.79,Fulfil Order,2026-02-28T10:14:00Z,Fulfilled,Fulfilment Centre
SO-2026-0134,Stark Traders,APAC,Partner,3110.52,Receive Payment,2026-02-28T11:31:45Z,Paid,Billing System
SO-2026-0150,Vandelay Co,APAC,Partner,26983.36,Receive Payment,2026-02-28T11:55:02Z,Paid,Billing System
SO-2026-0200,Wonka Brands,EMEA,Web,2836.67,Cancel Order,2026-02-28T12:26:35Z,Cancelled,Tom Becker
SO-2026-0184,Umbrella Group,Americas,Web,7815.54,Invoice Customer,2026-02-28T12:30:00Z,Invoiced,Billing System
SO-2026-0182,Hooli Inc,APAC,Partner,38857.70,Invoice Customer,2026-02-28T12:50:55Z,Invoiced,Billing System
SO-2026-0160,Acme Retail,APAC,Partner,20255.83,Receive Payment,2026-02-28T13:52:41Z,Paid,Billing System
SO-2026-0185,Globex Stores,EMEA,Partner,24563.25,Fulfil Order,2026-02-28T15:10:57Z,Fulfilled,Fulfilment Centre
SO-2026-0195,Globex Stores,Americas,Partner,32608.49,Ship Goods,2026-02-28T15:34:35Z,Fulfilled,Fulfilment Centre
SO-2026-0186,Vandelay Co,APAC,Partner,44715.05,Invoice Customer,2026-02-28T15:42:56Z,Invoiced,Billing System
SO-2026-0178,Acme Retail,EMEA,Partner,9954.89,Invoice Customer,2026-02-28T17:21:05Z,Invoiced,Billing System
SO-2026-0180,Soylent Foods,EMEA,Partner,16555.69,Ship Goods,2026-02-28T17:22:10Z,Fulfilled,Fulfilment Centre
SO-2026-0190,Wayne Enterprises,APAC,Web,8194.95,Fulfil Order,2026-02-28T18:39:18Z,Fulfilled,Fulfilment Centre
SO-2026-0158,Hooli Inc,EMEA,Partner,2764.61,Invoice Customer,2026-02-28T19:18:47Z,Invoiced,Billing System
SO-2026-0180,Soylent Foods,EMEA,Partner,46924.36,Invoice Customer,2026-02-28T19:39:10Z,Invoiced,Billing System
SO-2026-0152,Soylent Foods,APAC,Partner,8805.15,Receive Payment,2026-02-28T23:16:28Z,Paid,Billing System
SO-2026-0198,Soylent Foods,EMEA,Direct,30895.35,Fulfil Order,2026-02-28T23:24:19Z,Fulfilled,Fulfilment Centre
