Application,Activity,Timestamp,Stage,Team
APP-2026-0178,Receive Application,2026-04-21T15:09:24Z,Received,Intake
APP-2026-0179,Receive Application,2026-04-21T15:28:01Z,Received,Intake
APP-2026-0056,Approve Application,2026-04-21T15:30:36Z,Approved,Underwriting
APP-2026-0156,Disburse Funds,2026-04-21T15:35:53Z,Disbursed,Payments
APP-2026-0175,Verify Identity,2026-04-21T15:43:45Z,Identity Verified,Intake
APP-2026-0172,Verify Identity,2026-04-21T15:48:51Z,Identity Verified,Intake
APP-2026-0180,Receive Application,2026-04-21T15:52:07Z,Received,Intake
APP-2026-0176,Verify Identity,2026-04-21T16:00:59Z,Identity Verified,Intake
APP-2026-0179,Verify Identity,2026-04-21T17:24:01Z,Identity Verified,Intake
APP-2026-0178,Verify Identity,2026-04-21T17:31:24Z,Identity Verified,Intake
APP-2026-0167,Credit Check,2026-04-21T17:40:31Z,Credit Checked,Credit Team
APP-2026-0093,Approve Application,2026-04-21T17:55:03Z,Approved,Underwriting
APP-2026-0098,Disburse Funds,2026-04-21T18:29:50Z,Disbursed,Payments
APP-2026-0164,Credit Check,2026-04-21T19:07:41Z,Credit Checked,Credit Team
APP-2026-0180,Verify Identity,2026-04-21T19:37:07Z,Identity Verified,Intake
APP-2026-0173,Verify Identity,2026-04-21T19:46:56Z,Identity Verified,Intake
APP-2026-0151,Receive Documents,2026-04-21T19:57:22Z,Documents Received,Intake
APP-2026-0177,Verify Identity,2026-04-21T20:47:46Z,Identity Verified,Intake
APP-2026-0170,Credit Check,2026-04-21T21:01:42Z,Credit Checked,Credit Team
APP-2026-0144,Receive Documents,2026-04-21T21:13:58Z,Documents Received,Intake
APP-2026-0169,Credit Check,2026-04-21T21:14:48Z,Credit Checked,Credit Team
APP-2026-0164,Request Documents,2026-04-21T21:38:41Z,Awaiting Documents,Credit Team
APP-2026-0146,Disburse Funds,2026-04-21T21:48:33Z,Disbursed,Payments
APP-2026-0104,Disburse Funds,2026-04-21T22:05:06Z,Disbursed,Payments
APP-2026-0111,Credit Check,2026-04-21T22:49:36Z,Credit Checked,Credit Team
APP-2026-0075,Credit Check,2026-04-21T22:50:10Z,Credit Checked,Credit Team
APP-2026-0167,Request Documents,2026-04-21T23:30:31Z,Awaiting Documents,Credit Team
APP-2026-0127,Credit Check,2026-04-21T23:38:17Z,Credit Checked,Credit Team
APP-2026-0179,Credit Check,2026-04-21T23:54:01Z,Credit Checked,Credit Team
APP-2026-0149,Disburse Funds,2026-04-22T00:02:31Z,Disbursed,Payments
APP-2026-0169,Request Documents,2026-04-22T00:16:48Z,Awaiting Documents,Credit Team
APP-2026-0106,Credit Check,2026-04-22T00:30:46Z,Credit Checked,Credit Team
APP-2026-0160,Credit Check,2026-04-22T01:12:11Z,Credit Checked,Credit Team
APP-2026-0150,Receive Documents,2026-04-22T01:14:47Z,Documents Received,Intake
APP-2026-0170,Underwrite,2026-04-22T01:24:42Z,Underwritten,Underwriting
APP-2026-0166,Approve Application,2026-04-22T02:21:53Z,Approved,Underwriting
APP-2026-0050,Disburse Funds,2026-04-22T02:43:52Z,Disbursed,Payments
APP-2026-0175,Credit Check,2026-04-22T02:46:45Z,Credit Checked,Credit Team
APP-2026-0111,Request Documents,2026-04-22T02:51:36Z,Awaiting Documents,Credit Team
APP-2026-0141,Receive Documents,2026-04-22T03:17:22Z,Documents Received,Intake
APP-2026-0180,Credit Check,2026-04-22T03:32:07Z,Credit Checked,Credit Team
APP-2026-0077,Disburse Funds,2026-04-22T04:06:17Z,Disbursed,Payments
APP-2026-0137,Disburse Funds,2026-04-22T04:10:27Z,Disbursed,Payments
APP-2026-0119,Underwrite,2026-04-22T04:14:46Z,Underwritten,Underwriting
APP-2026-0180,Request Documents,2026-04-22T04:43:07Z,Awaiting Documents,Credit Team
APP-2026-0069,Underwrite,2026-04-22T04:46:17Z,Underwritten,Underwriting
APP-2026-0074,Underwrite,2026-04-22T04:58:13Z,Underwritten,Underwriting
APP-2026-0162,Receive Documents,2026-04-22T05:04:59Z,Documents Received,Intake
APP-2026-0064,Disburse Funds,2026-04-22T06:05:17Z,Disbursed,Payments
APP-2026-0179,Request Documents,2026-04-22T06:07:01Z,Awaiting Documents,Credit Team
APP-2026-0073,Disburse Funds,2026-04-22T06:26:37Z,Disbursed,Payments
APP-2026-0160,Request Documents,2026-04-22T06:27:11Z,Awaiting Documents,Credit Team
APP-2026-0170,Approve Application,2026-04-22T06:34:42Z,Approved,Underwriting
APP-2026-0174,Credit Check,2026-04-22T08:01:28Z,Credit Checked,Credit Team
APP-2026-0151,Credit Check,2026-04-22T08:20:22Z,Credit Checked,Credit Team
APP-2026-0141,Credit Check,2026-04-22T08:42:22Z,Credit Checked,Credit Team
APP-2026-0171,Credit Check,2026-04-22T08:55:40Z,Credit Checked,Credit Team
APP-2026-0069,Approve Application,2026-04-22T09:19:17Z,Approved,Underwriting
APP-2026-0166,Disburse Funds,2026-04-22T09:28:53Z,Disbursed,Payments
APP-2026-0175,Request Documents,2026-04-22T09:32:45Z,Awaiting Documents,Credit Team
APP-2026-0119,Approve Application,2026-04-22T09:49:46Z,Approved,Underwriting
APP-2026-0042,Credit Check,2026-04-22T10:15:13Z,Credit Checked,Credit Team
APP-2026-0162,Credit Check,2026-04-22T10:20:59Z,Credit Checked,Credit Team
APP-2026-0074,Approve Application,2026-04-22T10:27:13Z,Approved,Underwriting
APP-2026-0136,Credit Check,2026-04-22T10:57:46Z,Credit Checked,Credit Team
APP-2026-0144,Credit Check,2026-04-22T11:07:58Z,Credit Checked,Credit Team
APP-2026-0093,Disburse Funds,2026-04-22T11:11:03Z,Disbursed,Payments
APP-2026-0131,Underwrite,2026-04-22T11:45:43Z,Underwritten,Underwriting
APP-2026-0172,Credit Check,2026-04-22T12:06:51Z,Credit Checked,Credit Team
APP-2026-0085,Disburse Funds,2026-04-22T12:10:06Z,Disbursed,Payments
APP-2026-0174,Request Documents,2026-04-22T12:48:28Z,Awaiting Documents,Credit Team
APP-2026-0176,Credit Check,2026-04-22T14:36:59Z,Credit Checked,Credit Team
APP-2026-0151,Request Documents,2026-04-22T14:43:22Z,Awaiting Documents,Credit Team
APP-2026-0177,Credit Check,2026-04-22T14:45:46Z,Credit Checked,Credit Team
APP-2026-0121,Receive Documents,2026-04-22T15:10:37Z,Documents Received,Intake
APP-2026-0171,Request Documents,2026-04-22T15:48:40Z,Awaiting Documents,Credit Team
APP-2026-0075,Underwrite,2026-04-22T16:37:10Z,Underwritten,Underwriting
APP-2026-0118,Receive Documents,2026-04-22T17:21:54Z,Documents Received,Intake
APP-2026-0173,Credit Check,2026-04-22T17:35:56Z,Credit Checked,Credit Team
APP-2026-0127,Underwrite,2026-04-22T17:37:17Z,Underwritten,Underwriting
APP-2026-0116,Disburse Funds,2026-04-22T17:48:01Z,Disbursed,Payments
APP-2026-0119,Disburse Funds,2026-04-22T17:53:46Z,Disbursed,Payments
APP-2026-0138,Underwrite,2026-04-22T17:57:23Z,Underwritten,Underwriting
APP-2026-0178,Credit Check,2026-04-22T18:22:24Z,Credit Checked,Credit Team
APP-2026-0106,Underwrite,2026-04-22T18:28:46Z,Underwritten,Underwriting
APP-2026-0041,Underwrite,2026-04-22T18:46:48Z,Underwritten,Underwriting
APP-2026-0084,Disburse Funds,2026-04-22T18:53:37Z,Disbursed,Payments
APP-2026-0103,Receive Documents,2026-04-22T19:27:24Z,Documents Received,Intake
APP-2026-0106,Approve Application,2026-04-22T20:39:46Z,Approved,Underwriting
APP-2026-0158,Receive Documents,2026-04-22T20:43:02Z,Documents Received,Intake
APP-2026-0176,Request Documents,2026-04-22T20:47:59Z,Awaiting Documents,Credit Team
APP-2026-0178,Request Documents,2026-04-22T21:06:24Z,Awaiting Documents,Credit Team
APP-2026-0127,Approve Application,2026-04-22T22:09:17Z,Approved,Underwriting
APP-2026-0075,Approve Application,2026-04-22T22:24:10Z,Approved,Underwriting
APP-2026-0071,Withdraw Application,2026-04-22T22:35:09Z,Withdrawn,Intake
APP-2026-0113,Receive Documents,2026-04-22T23:27:04Z,Documents Received,Intake
APP-2026-0150,Credit Check,2026-04-22T23:44:47Z,Credit Checked,Credit Team
APP-2026-0132,Underwrite,2026-04-22T23:58:22Z,Underwritten,Underwriting
APP-2026-0170,Disburse Funds,2026-04-22T23:59:42Z,Disbursed,Payments
APP-2026-0173,Underwrite,2026-04-23T00:44:56Z,Underwritten,Underwriting
APP-2026-0041,Approve Application,2026-04-23T00:48:48Z,Approved,Underwriting
APP-2026-0106,Disburse Funds,2026-04-23T01:01:46Z,Disbursed,Payments
APP-2026-0069,Disburse Funds,2026-04-23T01:04:17Z,Disbursed,Payments
APP-2026-0131,Decline Application,2026-04-23T01:29:43Z,Declined,Underwriting
APP-2026-0158,Credit Check,2026-04-23T03:19:02Z,Credit Checked,Credit Team
APP-2026-0132,Approve Application,2026-04-23T04:05:22Z,Approved,Underwriting
APP-2026-0177,Underwrite,2026-04-23T04:29:46Z,Underwritten,Underwriting
APP-2026-0158,Request Documents,2026-04-23T05:20:02Z,Awaiting Documents,Credit Team
APP-2026-0129,Receive Documents,2026-04-23T05:32:10Z,Documents Received,Intake
APP-2026-0108,Receive Documents,2026-04-23T05:48:45Z,Documents Received,Intake
APP-2026-0096,Receive Documents,2026-04-23T06:00:35Z,Documents Received,Intake
APP-2026-0110,Disburse Funds,2026-04-23T06:11:39Z,Disbursed,Payments
APP-2026-0142,Disburse Funds,2026-04-23T06:24:51Z,Disbursed,Payments
APP-2026-0138,Approve Application,2026-04-23T06:53:23Z,Approved,Underwriting
APP-2026-0112,Underwrite,2026-04-23T07:16:55Z,Underwritten,Underwriting
APP-2026-0103,Credit Check,2026-04-23T08:32:24Z,Credit Checked,Credit Team
APP-2026-0113,Credit Check,2026-04-23T09:04:04Z,Credit Checked,Credit Team
APP-2026-0159,Receive Documents,2026-04-23T09:59:11Z,Documents Received,Intake
APP-2026-0121,Credit Check,2026-04-23T10:15:37Z,Credit Checked,Credit Team
APP-2026-0124,Withdraw Application,2026-04-23T10:16:48Z,Withdrawn,Intake
APP-2026-0173,Approve Application,2026-04-23T10:43:56Z,Approved,Underwriting
APP-2026-0141,Underwrite,2026-04-23T11:24:22Z,Underwritten,Underwriting
APP-2026-0112,Approve Application,2026-04-23T11:27:55Z,Approved,Underwriting
APP-2026-0159,Credit Check,2026-04-23T12:18:11Z,Credit Checked,Credit Team
APP-2026-0136,Underwrite,2026-04-23T12:46:46Z,Underwritten,Underwriting
APP-2026-0118,Credit Check,2026-04-23T13:01:54Z,Credit Checked,Credit Team
APP-2026-0141,Approve Application,2026-04-23T13:55:22Z,Approved,Underwriting
APP-2026-0133,Receive Documents,2026-04-23T13:55:37Z,Documents Received,Intake
APP-2026-0113,Underwrite,2026-04-23T14:01:04Z,Underwritten,Underwriting
APP-2026-0177,Approve Application,2026-04-23T14:47:46Z,Approved,Underwriting
APP-2026-0179,Receive Documents,2026-04-23T15:29:01Z,Documents Received,Intake
APP-2026-0042,Underwrite,2026-04-23T15:29:13Z,Underwritten,Underwriting
APP-2026-0159,Request Documents,2026-04-23T16:06:11Z,Awaiting Documents,Credit Team
APP-2026-0143,Disburse Funds,2026-04-23T16:18:13Z,Disbursed,Payments
APP-2026-0111,Receive Documents,2026-04-23T17:48:36Z,Documents Received,Intake
APP-2026-0147,Receive Documents,2026-04-23T18:30:36Z,Documents Received,Intake
APP-2026-0162,Underwrite,2026-04-23T19:49:59Z,Underwritten,Underwriting
APP-2026-0042,Approve Application,2026-04-23T22:32:13Z,Approved,Underwriting
APP-2026-0096,Credit Check,2026-04-23T23:19:35Z,Credit Checked,Credit Team
APP-2026-0135,Disburse Funds,2026-04-24T00:42:25Z,Disbursed,Payments
APP-2026-0108,Credit Check,2026-04-24T00:43:45Z,Credit Checked,Credit Team
APP-2026-0136,Approve Application,2026-04-24T01:12:46Z,Approved,Underwriting
APP-2026-0113,Approve Application,2026-04-24T02:02:04Z,Approved,Underwriting
APP-2026-0148,Disburse Funds,2026-04-24T03:34:43Z,Disbursed,Payments
APP-2026-0161,Receive Documents,2026-04-24T03:42:51Z,Documents Received,Intake
APP-2026-0129,Credit Check,2026-04-24T04:18:10Z,Credit Checked,Credit Team
APP-2026-0074,Disburse Funds,2026-04-24T04:38:13Z,Disbursed,Payments
APP-2026-0157,Receive Documents,2026-04-24T05:04:13Z,Documents Received,Intake
APP-2026-0129,Request Documents,2026-04-24T05:57:10Z,Awaiting Documents,Credit Team
APP-2026-0061,Disburse Funds,2026-04-24T06:01:00Z,Disbursed,Payments
APP-2026-0127,Disburse Funds,2026-04-24T06:06:17Z,Disbursed,Payments
APP-2026-0118,Underwrite,2026-04-24T06:33:54Z,Underwritten,Underwriting
APP-2026-0133,Credit Check,2026-04-24T06:37:37Z,Credit Checked,Credit Team
APP-2026-0162,Approve Application,2026-04-24T07:19:59Z,Approved,Underwriting
APP-2026-0150,Underwrite,2026-04-24T07:28:47Z,Underwritten,Underwriting
APP-2026-0081,Receive Documents,2026-04-24T07:31:47Z,Documents Received,Intake
APP-2026-0103,Underwrite,2026-04-24T07:56:24Z,Underwritten,Underwriting
APP-2026-0179,Credit Check,2026-04-24T08:00:01Z,Credit Checked,Credit Team
APP-2026-0096,Underwrite,2026-04-24T08:26:35Z,Underwritten,Underwriting
APP-2026-0133,Request Documents,2026-04-24T09:16:37Z,Awaiting Documents,Credit Team
APP-2026-0172,Underwrite,2026-04-24T09:18:51Z,Underwritten,Underwriting
APP-2026-0113,Disburse Funds,2026-04-24T09:24:04Z,Disbursed,Payments
APP-2026-0118,Approve Application,2026-04-24T09:35:54Z,Approved,Underwriting
APP-2026-0147,Credit Check,2026-04-24T09:44:36Z,Credit Checked,Credit Team
APP-2026-0121,Underwrite,2026-04-24T10:34:37Z,Underwritten,Underwriting
APP-2026-0122,Disburse Funds,2026-04-24T10:36:07Z,Disbursed,Payments
APP-2026-0056,Disburse Funds,2026-04-24T10:58:36Z,Disbursed,Payments
APP-2026-0179,Request Documents,2026-04-24T11:57:01Z,Awaiting Documents,Credit Team
APP-2026-0144,Underwrite,2026-04-24T11:59:58Z,Underwritten,Underwriting
APP-2026-0150,Approve Application,2026-04-24T13:04:47Z,Approved,Underwriting
APP-2026-0172,Approve Application,2026-04-24T13:19:51Z,Approved,Underwriting
APP-2026-0075,Disburse Funds,2026-04-24T13:40:10Z,Disbursed,Payments
APP-2026-0041,Disburse Funds,2026-04-24T14:11:48Z,Disbursed,Payments
APP-2026-0144,Approve Application,2026-04-24T15:24:58Z,Approved,Underwriting
APP-2026-0147,Request Documents,2026-04-24T15:34:36Z,Awaiting Documents,Credit Team
APP-2026-0096,Approve Application,2026-04-24T15:41:35Z,Approved,Underwriting
APP-2026-0154,Receive Documents,2026-04-24T15:59:43Z,Documents Received,Intake
APP-2026-0108,Underwrite,2026-04-24T15:59:45Z,Underwritten,Underwriting
APP-2026-0111,Credit Check,2026-04-24T17:28:36Z,Credit Checked,Credit Team
APP-2026-0161,Credit Check,2026-04-24T18:07:51Z,Credit Checked,Credit Team
APP-2026-0152,Receive Documents,2026-04-24T18:46:46Z,Documents Received,Intake
APP-2026-0103,Approve Application,2026-04-24T19:55:24Z,Approved,Underwriting
APP-2026-0158,Receive Documents,2026-04-24T20:01:02Z,Documents Received,Intake
APP-2026-0112,Disburse Funds,2026-04-24T20:08:55Z,Disbursed,Payments
APP-2026-0121,Approve Application,2026-04-24T20:38:37Z,Approved,Underwriting
APP-2026-0175,Receive Documents,2026-04-24T21:21:45Z,Documents Received,Intake
APP-2026-0161,Request Documents,2026-04-24T22:42:51Z,Awaiting Documents,Credit Team
APP-2026-0108,Approve Application,2026-04-24T22:55:45Z,Approved,Underwriting
APP-2026-0158,Credit Check,2026-04-24T23:35:02Z,Credit Checked,Credit Team
APP-2026-0165,Receive Documents,2026-04-25T00:02:24Z,Documents Received,Intake
APP-2026-0081,Credit Check,2026-04-25T02:05:47Z,Credit Checked,Credit Team
APP-2026-0141,Disburse Funds,2026-04-25T03:28:22Z,Disbursed,Payments
APP-2026-0042,Disburse Funds,2026-04-25T03:42:13Z,Disbursed,Payments
APP-2026-0157,Credit Check,2026-04-25T04:00:13Z,Credit Checked,Credit Team
APP-2026-0154,Credit Check,2026-04-25T05:12:43Z,Credit Checked,Credit Team
APP-2026-0157,Request Documents,2026-04-25T05:45:13Z,Awaiting Documents,Credit Team
APP-2026-0144,Disburse Funds,2026-04-25T05:46:58Z,Disbursed,Payments
APP-2026-0175,Credit Check,2026-04-25T06:03:45Z,Credit Checked,Credit Team
APP-2026-0121,Disburse Funds,2026-04-25T06:44:37Z,Disbursed,Payments
APP-2026-0132,Disburse Funds,2026-04-25T06:48:22Z,Disbursed,Payments
APP-2026-0173,Disburse Funds,2026-04-25T08:07:56Z,Disbursed,Payments
APP-2026-0111,Underwrite,2026-04-25T09:07:36Z,Underwritten,Underwriting
APP-2026-0081,Underwrite,2026-04-25T13:04:47Z,Underwritten,Underwriting
APP-2026-0103,Disburse Funds,2026-04-25T13:33:24Z,Disbursed,Payments
APP-2026-0115,Withdraw Application,2026-04-25T14:57:14Z,Withdrawn,Intake
APP-2026-0139,Receive Documents,2026-04-25T15:03:08Z,Documents Received,Intake
APP-2026-0154,Underwrite,2026-04-25T15:59:43Z,Underwritten,Underwriting
APP-2026-0177,Disburse Funds,2026-04-25T17:10:46Z,Disbursed,Payments
APP-2026-0111,Approve Application,2026-04-25T17:47:36Z,Approved,Underwriting
APP-2026-0152,Credit Check,2026-04-25T18:53:46Z,Credit Checked,Credit Team
APP-2026-0081,Approve Application,2026-04-25T21:48:47Z,Approved,Underwriting
APP-2026-0165,Credit Check,2026-04-25T21:52:24Z,Credit Checked,Credit Team
APP-2026-0158,Underwrite,2026-04-25T22:02:02Z,Underwritten,Underwriting
APP-2026-0118,Disburse Funds,2026-04-25T22:11:54Z,Disbursed,Payments
APP-2026-0179,Receive Documents,2026-04-25T23:24:01Z,Documents Received,Intake
APP-2026-0151,Receive Documents,2026-04-26T00:02:22Z,Documents Received,Intake
APP-2026-0139,Credit Check,2026-04-26T01:54:08Z,Credit Checked,Credit Team
APP-2026-0175,Underwrite,2026-04-26T03:12:45Z,Underwritten,Underwriting
APP-2026-0179,Credit Check,2026-04-26T03:16:01Z,Credit Checked,Credit Team
APP-2026-0165,Request Documents,2026-04-26T03:16:24Z,Awaiting Documents,Credit Team
APP-2026-0158,Approve Application,2026-04-26T05:20:02Z,Approved,Underwriting
APP-2026-0138,Disburse Funds,2026-04-26T05:28:23Z,Disbursed,Payments
APP-2026-0147,Receive Documents,2026-04-26T06:49:36Z,Documents Received,Intake
APP-2026-0175,Approve Application,2026-04-26T07:50:45Z,Approved,Underwriting
APP-2026-0176,Receive Documents,2026-04-26T08:47:59Z,Documents Received,Intake
APP-2026-0136,Disburse Funds,2026-04-26T08:51:46Z,Disbursed,Payments
APP-2026-0154,Decline Application,2026-04-26T08:58:43Z,Declined,Underwriting
APP-2026-0139,Underwrite,2026-04-26T11:11:08Z,Underwritten,Underwriting
APP-2026-0152,Underwrite,2026-04-26T13:26:46Z,Underwritten,Underwriting
APP-2026-0151,Credit Check,2026-04-26T16:24:22Z,Credit Checked,Credit Team
APP-2026-0172,Disburse Funds,2026-04-26T16:47:51Z,Disbursed,Payments
APP-2026-0171,Receive Documents,2026-04-26T17:56:40Z,Documents Received,Intake
APP-2026-0163,Receive Documents,2026-04-26T17:59:36Z,Documents Received,Intake
APP-2026-0139,Approve Application,2026-04-26T19:46:08Z,Approved,Underwriting
APP-2026-0151,Underwrite,2026-04-26T21:08:22Z,Underwritten,Underwriting
APP-2026-0164,Receive Documents,2026-04-26T21:59:41Z,Documents Received,Intake
APP-2026-0162,Disburse Funds,2026-04-26T22:11:59Z,Disbursed,Payments
APP-2026-0175,Disburse Funds,2026-04-26T23:48:45Z,Disbursed,Payments
APP-2026-0151,Approve Application,2026-04-27T00:07:22Z,Approved,Underwriting
APP-2026-0171,Credit Check,2026-04-27T00:41:40Z,Credit Checked,Credit Team
APP-2026-0152,Approve Application,2026-04-27T01:14:46Z,Approved,Underwriting
APP-2026-0176,Credit Check,2026-04-27T01:18:59Z,Credit Checked,Credit Team
APP-2026-0180,Receive Documents,2026-04-27T01:44:07Z,Documents Received,Intake
APP-2026-0167,Receive Documents,2026-04-27T03:17:31Z,Documents Received,Intake
APP-2026-0161,Receive Documents,2026-04-27T03:18:51Z,Documents Received,Intake
APP-2026-0171,Request Documents,2026-04-27T03:33:40Z,Awaiting Documents,Credit Team
APP-2026-0168,Receive Documents,2026-04-27T04:08:58Z,Documents Received,Intake
APP-2026-0176,Request Documents,2026-04-27T05:04:59Z,Awaiting Documents,Credit Team
APP-2026-0147,Credit Check,2026-04-27T05:56:36Z,Credit Checked,Credit Team
APP-2026-0163,Credit Check,2026-04-27T06:59:36Z,Credit Checked,Credit Team
APP-2026-0096,Disburse Funds,2026-04-27T09:06:35Z,Disbursed,Payments
APP-2026-0108,Disburse Funds,2026-04-27T09:20:45Z,Disbursed,Payments
APP-2026-0179,Underwrite,2026-04-27T11:08:01Z,Underwritten,Underwriting
APP-2026-0164,Credit Check,2026-04-27T11:43:41Z,Credit Checked,Credit Team
APP-2026-0168,Credit Check,2026-04-27T12:37:58Z,Credit Checked,Credit Team
APP-2026-0150,Disburse Funds,2026-04-27T13:05:47Z,Disbursed,Payments
APP-2026-0180,Credit Check,2026-04-27T13:14:07Z,Credit Checked,Credit Team
APP-2026-0164,Request Documents,2026-04-27T13:51:41Z,Awaiting Documents,Credit Team
APP-2026-0159,Receive Documents,2026-04-27T16:07:11Z,Documents Received,Intake
APP-2026-0161,Credit Check,2026-04-27T17:18:51Z,Credit Checked,Credit Team
APP-2026-0158,Disburse Funds,2026-04-27T18:27:02Z,Disbursed,Payments
APP-2026-0179,Approve Application,2026-04-27T19:17:01Z,Approved,Underwriting
APP-2026-0167,Credit Check,2026-04-27T21:15:31Z,Credit Checked,Credit Team
APP-2026-0111,Disburse Funds,2026-04-27T22:12:36Z,Disbursed,Payments
APP-2026-0161,Underwrite,2026-04-27T22:35:51Z,Underwritten,Underwriting
APP-2026-0167,Request Documents,2026-04-28T01:38:31Z,Awaiting Documents,Credit Team
APP-2026-0178,Receive Documents,2026-04-28T02:26:24Z,Documents Received,Intake
APP-2026-0157,Receive Documents,2026-04-28T04:28:13Z,Documents Received,Intake
APP-2026-0168,Underwrite,2026-04-28T05:06:58Z,Underwritten,Underwriting
APP-2026-0163,Underwrite,2026-04-28T07:02:36Z,Underwritten,Underwriting
APP-2026-0157,Credit Check,2026-04-28T07:07:13Z,Credit Checked,Credit Team
APP-2026-0161,Approve Application,2026-04-28T08:51:51Z,Approved,Underwriting
APP-2026-0168,Approve Application,2026-04-28T11:46:58Z,Approved,Underwriting
APP-2026-0151,Disburse Funds,2026-04-28T12:51:22Z,Disbursed,Payments
APP-2026-0159,Credit Check,2026-04-28T14:06:11Z,Credit Checked,Credit Team
APP-2026-0081,Disburse Funds,2026-04-28T15:15:47Z,Disbursed,Payments
APP-2026-0147,Underwrite,2026-04-28T16:19:36Z,Underwritten,Underwriting
APP-2026-0160,Receive Documents,2026-04-28T16:42:11Z,Documents Received,Intake
APP-2026-0152,Disburse Funds,2026-04-28T17:00:46Z,Disbursed,Payments
APP-2026-0163,Approve Application,2026-04-28T17:03:36Z,Approved,Underwriting
APP-2026-0147,Approve Application,2026-04-28T18:19:36Z,Approved,Underwriting
APP-2026-0178,Credit Check,2026-04-28T21:53:24Z,Credit Checked,Credit Team
APP-2026-0178,Request Documents,2026-04-28T23:35:24Z,Awaiting Documents,Credit Team
APP-2026-0139,Disburse Funds,2026-04-29T00:05:08Z,Disbursed,Payments
APP-2026-0169,Receive Documents,2026-04-29T00:38:48Z,Documents Received,Intake
APP-2026-0161,Disburse Funds,2026-04-29T04:02:51Z,Disbursed,Payments
APP-2026-0163,Disburse Funds,2026-04-29T05:21:36Z,Disbursed,Payments
APP-2026-0160,Credit Check,2026-04-29T06:08:11Z,Credit Checked,Credit Team
APP-2026-0180,Underwrite,2026-04-29T06:23:07Z,Underwritten,Underwriting
APP-2026-0174,Receive Documents,2026-04-29T08:36:28Z,Documents Received,Intake
APP-2026-0133,Withdraw Application,2026-04-29T09:12:37Z,Withdrawn,Intake
APP-2026-0159,Underwrite,2026-04-29T11:10:11Z,Underwritten,Underwriting
APP-2026-0159,Approve Application,2026-04-29T13:45:11Z,Approved,Underwriting
APP-2026-0169,Credit Check,2026-04-29T14:00:48Z,Credit Checked,Credit Team
APP-2026-0180,Approve Application,2026-04-29T14:56:07Z,Approved,Underwriting
APP-2026-0169,Request Documents,2026-04-29T17:38:48Z,Awaiting Documents,Credit Team
APP-2026-0179,Disburse Funds,2026-04-29T18:48:01Z,Disbursed,Payments
APP-2026-0180,Disburse Funds,2026-04-29T21:10:07Z,Disbursed,Payments
APP-2026-0157,Underwrite,2026-04-30T02:02:13Z,Underwritten,Underwriting
APP-2026-0174,Credit Check,2026-04-30T07:32:28Z,Credit Checked,Credit Team
APP-2026-0147,Disburse Funds,2026-04-30T08:16:36Z,Disbursed,Payments
APP-2026-0178,Receive Documents,2026-04-30T12:41:24Z,Documents Received,Intake
APP-2026-0168,Disburse Funds,2026-04-30T13:47:58Z,Disbursed,Payments
APP-2026-0157,Approve Application,2026-04-30T14:32:13Z,Approved,Underwriting
APP-2026-0165,Receive Documents,2026-04-30T16:25:24Z,Documents Received,Intake
APP-2026-0129,Receive Documents,2026-04-30T20:54:10Z,Documents Received,Intake
APP-2026-0167,Receive Documents,2026-04-30T21:18:31Z,Documents Received,Intake
APP-2026-0159,Disburse Funds,2026-04-30T21:28:11Z,Disbursed,Payments
